ID,Name,Description,Add,Tel,CoverImage,TagsStr,PriceLevel,AvgPrice,City,Town,ServiceTime,Parking,Payment,Website,GoogleMap,Px,Py,Region,Google_Status,Google_Reviews,Google_Photos,Place_ID,desc_len,V6_2_Description,Category,Tags,Cosine_Score,Confidence_Percent,Refined_Text
C3_376490000A_000877,叮叮車港式早午餐,熟悉的港味，最對味！傳承自香港老爹手藝，來一趟叮叮車港式早午餐，尋找獨到港味。以台灣在地蔬食肉類與香港進口原料結合，叮叮車港式早午餐提供各式手工港點、特色腸粉、飯類和公仔麵、法式西多士等餐點，喜愛香港和懷念家鄉口味的朋友們都能找到熟悉的味道！,斗六市大同路80之2號,886-5-5000000,,,$$,445.0,雲林縣,斗六市,10:0013:30四六日公休12歲以下兒童只提供外帶,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/hkdingdingbrunch18,https://www.google.com/maps/search/?api=1&query=%E5%8F%AE%E5%8F%AE%E8%BB%8A%E6%B8%AF%E5%BC%8F%E6%97%A9%E5%8D%88%E9%A4%90%20%E6%96%97%E5%85%AD%E5%B8%82%E5%A4%A7%E5%90%8C%E8%B7%AF80%E4%B9%8B2%E8%99%9F,120.5416,23.7095,Central,Active/Open,,,ChIJd6TldfbJbjQRYscRaypS_vk,121.0,【叮叮車港式早午餐】。雲林縣斗六市。特色店家。中價位餐廳。主打公仔麵與飯類，空間呈現家庭聚餐風格，適合家庭聚餐，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['適合家庭聚餐', '在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.6083,34.84,【叮叮車港式早午餐】。雲林縣斗六市。特色店家。中價位餐廳。主打公仔麵與飯類，空間呈現家庭聚餐風格，適合家庭聚餐，在地庶民風味。
C3_395000000A_001616,豐海鮮漁府,原「龍鄉海產城」已在將軍區裡，開立十六年，在於今年四月重新規畫保留台菜的料好實在，結合日式的精緻料理，突破以往海產店的思維，也揮別過去台味十足的店名，改為現代化名稱「豐之海鮮漁府」。原店名「龍鄉海產城」早就在本區裡名聲遠播，今年改裝後，還有「食尚玩家」雜誌前來採訪，不時也有許多政商人士前來嚐鮮，是內行人的私房店。改裝後店面大器整潔，設有獨立包廂，及專屬停車場，另有新鮮魚貨的展示區，安心讓您選用。,臺南市725將軍區長沙村146-10號,886-6-7930637,,,$$,433.0,臺南市,將軍區,週一~週日11:00–14:00、17:00–20:00,請參考周邊路邊停車格或收費停車場,Cash,https://pai0916.pixnet.net/blog/posts/10357911499,https://www.google.com/maps/search/?api=1&query=%E8%B1%90%E6%B5%B7%E9%AE%AE%E6%BC%81%E5%BA%9C%20%E8%87%BA%E5%8D%97%E5%B8%82725%E5%B0%87%E8%BB%8D%E5%8D%80%E9%95%B7%E6%B2%99%E6%9D%91146-10%E8%99%9F,120.10453,23.21329,South,Active/Open,1823.0,10.0,ChIJq6qqqvXUbTQRZYIK1_j1mnk,,【豐海鮮漁府】。臺南市將軍區。特色餐廳。日式料理。中價位餐廳。主打魚貨與人士，空間呈現在地庶民風味風格，在地庶民風味，日式和風裝潢。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '日式和風裝潢'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5984,31.57,【豐海鮮漁府】。臺南市將軍區。特色餐廳。日式料理。中價位餐廳。主打魚貨與人士，空間呈現在地庶民風味風格，在地庶民風味，日式和風裝潢。
C3_387000000A_004058,串串-串燒 kusu kusu-kushi yaki,不一定合您口味 卻絕對忠於原味 別人有的大都沒賣 我們賣的別人少有 若有雷同 定也不盡相同 串串平價日式串燒、居酒屋 日式原味 / 屋台價位。(資料來自 串串-串燒 官網),臺中市420豐原區源豐路67號,886-4-25269528,,,$$,113.0,臺中市,豐原區,週二 - 週四: 17:00 - 23:00 週五 - 週六: 17:00 - 0:00 週日: 17:00 - 23:00,請參考周邊路邊停車格或收費停車場,Cash,http://www.facebook.com/kusukusukushiyaki,https://www.google.com/maps/search/?api=1&query=%E4%B8%B2%E4%B8%B2-%E4%B8%B2%E7%87%92%20kusu%20kusu-kushi%20yaki%20%E8%87%BA%E4%B8%AD%E5%B8%82420%E8%B1%90%E5%8E%9F%E5%8D%80%E6%BA%90%E8%B1%90%E8%B7%AF67%E8%99%9F,120.71591,24.25277,Central,Active/Open,645.0,10.0,ChIJNSDZuwYaaTQRI6aKrmy2s9o,,【串串-串燒 kusu kusu-kushi yaki】。臺中市豐原區。質感餐酒館。日式料理。中價位餐廳。主打居酒屋與屋台，空間呈現在地庶民風味風格，在地庶民風味，日式和風裝潢。,質感餐酒館,"{'category': '質感餐酒館', 'scenario': ['在地庶民風味', '日式和風裝潢'], 'has_parking': True, 'price_level': '$$', 'is_late_night': True}",0.5983,31.54,【串串-串燒 kusu kusu-kushi yaki】。臺中市豐原區。質感餐酒館。日式料理。中價位餐廳。主打居酒屋與屋台，空間呈現在地庶民風味風格，在地庶民風味，日式和風裝潢。
C3_387000000A_000124,炭火燒肉工房,這裡不只是餐廳，更是朋友聚首的溫馨場域。是一間提供日式炭火燒肉吃到飽的餐廳，以平價、獨具創意的燒肉與優雅的日式環境著稱。餐點特色包括各式美國牛肉、肉質鮮嫩的肉品以及多樣化食材，並且店內採用傳統炭火燒烤，提供消費者既享受美食又能感受到悠閒的用餐氛圍。,臺中市403西區美村路一段412號,886-4-23762988,,,$$$,190.0,臺中市,西區,詳見官網或電話洽詢,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/pages/category/Barbecue-Restaurant/%E7%82%AD%E7%81%AB%E7%87%92%E8%82%89%E5%B7%A5%E6%88%BF-%E7%BE%8E%E6%9D%91%E5%BA%97-319404619877/,https://www.google.com/maps/search/?api=1&query=%E7%82%AD%E7%81%AB%E7%87%92%E8%82%89%E5%B7%A5%E6%88%BF%20%E8%87%BA%E4%B8%AD%E5%B8%82403%E8%A5%BF%E5%8D%80%E7%BE%8E%E6%9D%91%E8%B7%AF%E4%B8%80%E6%AE%B5412%E8%99%9F,120.66159,24.14362,Central,Active/Open,1420.0,10.0,ChIJu0kSn6E9aTQRFhkHBqoHqLw,,【炭火燒肉工房】。臺中市西區。特色餐廳。日式料理。精緻高價。主打肉品與肉質，空間呈現在地庶民風味風格，在地庶民風味，日式和風裝潢。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '日式和風裝潢'], 'has_parking': True, 'price_level': '$$$', 'is_late_night': False}",0.5978,31.35,【炭火燒肉工房】。臺中市西區。特色餐廳。日式料理。精緻高價。主打肉品與肉質，空間呈現在地庶民風味風格，在地庶民風味，日式和風裝潢。
C3_376600000A_000233,Bar Door to Dream,杯子比酒還貴，嘉義野貓子酒吧手上的Negroni被譽為全世界最受歡迎的調酒，裝在木村硝子店的BELLO美杯中，在微弱光線下，酒液呈現紅寶石光，令人著迷。調酒師說，用高貴酒杯名器裝雞尾酒，是Bar Door to Dream的特色，內行人一看就懂。開到清晨4點，是目前嘉義市打烊最晚的酒吧，標榜以琴酒為主調，每三個月更換酒單，也供應烈酒、無酒精飲料，另有客製化調酒，可依口感、口味、酒感、香氣、氣泡的不同喜好調配，還有一個最妙的選擇是「把心情點成酒」，直接交給調酒師「處理」，可能會有驚喜。調酒師小豪，以前曾經是國文老師，轉行後從事調飲教學，現在也是老師。吧檯後方有一塊字匾，上面寫著「我要幹嘛？」，有人說是老闆口頭禪，但老闆也有他的官方說法，前往喝酒時可以請他解答。圖片來源：嘉義市政府觀光新聞處｜攝影：瑪格,嘉義市西區蘭井街314號,886-5-2293866,,,$$,385.0,嘉義市,西區,星期日 19:00~04:00；星期一 19:00~04:00；星期二 19:00~04:00；星期三 公休；星期四 19:00~04:00；星期五 19:00~04:00；星期六 19:00~04:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.instagram.com/bar_door_to_dream?igsh=NnhoMHgwd3gxaDd0,https://www.google.com/maps/search/?api=1&query=Bar%20Door%20to%20Dream%20%E5%98%89%E7%BE%A9%E5%B8%82%E8%A5%BF%E5%8D%80%E8%98%AD%E4%BA%95%E8%A1%97314%E8%99%9F,120.44469,23.47706,South,Active/Open,374.0,10.0,ChIJy7AY-S2VbjQR-Q5KwkUhHUc,,【Bar Door to Dream】。嘉義市西區。質感餐酒館。中價位餐廳。主打雞尾酒與調酒師，空間呈現微醺餐酒氣息風格，浪漫約會氛圍，微醺餐酒氣息。,質感餐酒館,"{'category': '質感餐酒館', 'scenario': ['浪漫約會氛圍', '微醺餐酒氣息'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5942,30.21,【Bar Door to Dream】。嘉義市西區。質感餐酒館。中價位餐廳。主打雞尾酒與調酒師，空間呈現微醺餐酒氣息風格，浪漫約會氛圍，微醺餐酒氣息。
C3_A15010100H_001065,項鍊海岸工作室,座落於石梯坪岸邊的藝術秘境，以充滿張力的地景藝術對話太平洋，讓旅人在月牙鞦韆的映襯下，走進阿美族兄弟打造的海洋夢境。餐點巧妙轉化在地採集的山海滋味，如香氣迷人的原民醃肉與現捕鮮魚，搭配部落傳統糯米飯，在舌尖上完美演繹了花蓮海岸線的自然純粹。,花蓮縣977豐濱鄉石梯坪53-1號,886-9-16547580,,,$$,506.0,花蓮縣,豐濱鄉,週一~週三 10:00 - 17:00週五~週六 10:00 - 19:00週日 10:00 - 16:30,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/cacagauwen,https://www.google.com/maps/search/?api=1&query=%E9%A0%85%E9%8D%8A%E6%B5%B7%E5%B2%B8%E5%B7%A5%E4%BD%9C%E5%AE%A4%20%E8%8A%B1%E8%93%AE%E7%B8%A3977%E8%B1%90%E6%BF%B1%E9%84%89%E7%9F%B3%E6%A2%AF%E5%9D%AA53-1%E8%99%9F,121.50876,23.48046,East,Active/Open,1281.0,10.0,ChIJFSix15BQbzQRXMtmsbwXLgA,,【項鍊海岸工作室】。花蓮縣豐濱鄉。特色店家。中價位餐廳。主打糯米飯與海岸線，空間呈現在地庶民風味風格，浪漫約會氛圍，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['浪漫約會氛圍', '在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5889,28.57,【項鍊海岸工作室】。花蓮縣豐濱鄉。特色店家。中價位餐廳。主打糯米飯與海岸線，空間呈現在地庶民風味風格，浪漫約會氛圍，在地庶民風味。
C3_376490000A_000968,大嬸的柴米油鹽廚房,隱身台西鄉野間的預約制無菜單私廚，由氣質女主人親手打造溫馨的木質小屋，將雲林在地時令蔬果轉化為一場充滿溫度的感官饗宴。餐點處處展現職人巧思，從加了薑與蝦膏的暖心南瓜濃湯，到淋上冷壓芝麻油的現煮咖啡，在細緻的說菜與貼心節奏中，品味最純粹的鄉村職人手作魂,台西鄉和平路166號（東宮太子殿）,886-5-6900290,,,$$$,394.0,雲林縣,臺西鄉,11:00-21:00(預約制),請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/people/%E5%A4%A7%E5%AC%B8%E7%9A%84%E6%9F%B4%E7%B1%B3%E6%B2%B9%E9%B9%BD%E5%BB%9A%E6%88%BF/100064014102757/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E5%AC%B8%E7%9A%84%E6%9F%B4%E7%B1%B3%E6%B2%B9%E9%B9%BD%E5%BB%9A%E6%88%BF%20%E5%8F%B0%E8%A5%BF%E9%84%89%E5%92%8C%E5%B9%B3%E8%B7%AF166%E8%99%9F%EF%BC%88%E6%9D%B1%E5%AE%AE%E5%A4%AA%E5%AD%90%E6%AE%BF%EF%BC%89,120.2131,23.72364,Central,Active/Open,,,ChIJW19PFA6nbjQRSbyLsMu0woM,99.0,【大嬸的柴米油鹽廚房】。雲林縣臺西鄉。特色餐廳。精緻高價。主打菜單與木質，空間呈現在地庶民風味風格，浪漫約會氛圍，在地庶民風味。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['浪漫約會氛圍', '在地庶民風味'], 'has_parking': True, 'price_level': '$$$', 'is_late_night': False}",0.5864,27.81,【大嬸的柴米油鹽廚房】。雲林縣臺西鄉。特色餐廳。精緻高價。主打菜單與木質，空間呈現在地庶民風味風格，浪漫約會氛圍，在地庶民風味。
C3_395000000A_001947,新營李家宇航牛肉湯,新營李家宇航牛肉湯，在傳統中帶一點創意，在平凡中尋找一絲驚奇，持續堅持與不斷的努力，只為了讓您留下純真美味的記憶！本店每個禮拜都會推出一道風味菜，菜色結合多樣的變化，使本店貴賓常常有新口味料理可嚐鮮！,臺南市730新營區民治路83之2號,886-6-6572872,,,$$,893.0,臺南市,新營區,週二~週六11:00–14:00、17:00–21:00週日16:00–21:00，週一休息,請參考周邊路邊停車格或收費停車場,Cash,http://www.yuhang-tainan-beef.com/,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E7%87%9F%E6%9D%8E%E5%AE%B6%E5%AE%87%E8%88%AA%E7%89%9B%E8%82%89%E6%B9%AF%20%E8%87%BA%E5%8D%97%E5%B8%82730%E6%96%B0%E7%87%9F%E5%8D%80%E6%B0%91%E6%B2%BB%E8%B7%AF83%E4%B9%8B2%E8%99%9F,120.30647,23.30898,South,,,,ChIJzyIZDsOFbjQRW895u3D6KZ4,100.0,【新營李家宇航牛肉湯】。臺南市新營區。特色餐廳。中價位餐廳。主打風味菜與菜色，空間呈現在地庶民風味風格，在地庶民風味。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5836,26.98,【新營李家宇航牛肉湯】。臺南市新營區。特色餐廳。中價位餐廳。主打風味菜與菜色，空間呈現在地庶民風味風格，在地庶民風味。
C3_376430000A_001926,山本海產店,2016海客之都認證餐廳推薦菜色：香煎台灣鮑、八寶脆皮丸、豆鼓蒸鮮魚、菜脯爆中卷林老闆身為無菜單料理師傅，他用心研發屬於竹圍漁港的滋味，希望每一餐都是美好的回憶。林老闆說，很多人以為我店名叫山本，是一家日本料理店，其實是紀念一位曾經教導我的日本廚師，而我除了日本料理之外，會做的菜色相當多元，客家菜、閩南菜、江浙菜等都能充分表現。精進創新不辜負顧客期待不管是醬爆海參或是清蒸小龍蝦，片切黑鮪魚還是麻油炒腰子，林老闆都能變出色香味俱全的料理，「全憑一紙信任，許多熟客幾乎都不點餐，約莫講一個價位後，就請我自由發揮。我能回報的是，堅持食材新鮮，用心以及不斷創新，給予實在的珍味。」即將邁入廚師第28年的林老闆既感性又感恩地說。,桃園市337大園區沙崙里港口路7-7號2樓10號攤位(竹圍漁港觀光魚市熟食區),886-3-3935559,,,$$,768.0,桃園市,大園區,10:00~20:30,請參考周邊路邊停車格或收費停車場,Cash,https://travel.tycg.gov.tw/zh-tw/consume/detail/1926,https://www.google.com/maps/search/?api=1&query=%E5%B1%B1%E6%9C%AC%E6%B5%B7%E7%94%A2%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82337%E5%A4%A7%E5%9C%92%E5%8D%80%E6%B2%99%E5%B4%99%E9%87%8C%E6%B8%AF%E5%8F%A3%E8%B7%AF7-7%E8%99%9F2%E6%A8%9310%E8%99%9F%E6%94%A4%E4%BD%8D%28%E7%AB%B9%E5%9C%8D%E6%BC%81%E6%B8%AF%E8%A7%80%E5%85%89%E9%AD%9A%E5%B8%82%E7%86%9F%E9%A3%9F%E5%8D%80%29,121.24586,25.11729,North,Active/Open,,,ChIJO410A2yfQjQRpXHc3aIzMiY,311.0,【山本海產店】。桃園市大園區。特色餐廳。中式台式。中價位餐廳。主打客家菜與黑鮪魚，空間呈現在地庶民風味風格，浪漫約會氛圍，在地庶民風味。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['浪漫約會氛圍', '在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5828,26.75,【山本海產店】。桃園市大園區。特色餐廳。中式台式。中價位餐廳。主打客家菜與黑鮪魚，空間呈現在地庶民風味風格，浪漫約會氛圍，在地庶民風味。
C3_382000000A_206113,旺角迷你石頭火鍋,人氣強強滾的旺角食頭火鍋，是三重火鍋界的指標名店之一，沒有事先定位就很難吃到的盛況更是每天上演，在門外排上一、兩個小時也是常有的事，即使是夏天，旺角食頭火鍋依然天天爆滿，因此店家在幾年前從原本的舊址移至現在天台戲院對面的店面。相較於隨處可見的日式涮涮鍋，石頭火鍋的特色是在加入高湯前多了「炒」的動作，也稱作「炒肉式起鍋」，將肉片加入一碟由多種配料製成的炒料，包括洋蔥、蒜頭及麻油等先進行爆香，條味的黃金比例正是美味的來源，炒的時後服務人員細心地立起鍋圍，濃濃的香味竄鼻，快炒至月5分熟後撈起再放入高湯中煮，這道多出來的手續便是傳統石頭火鍋的特色，也是迷人之處。,新北市241三重區正義南路2-1號,886-2-29747815,,,$$,1037.0,新北市,三重區,11:30 ~ 23:30 (過年休除夕~初二),請參考周邊路邊停車格或收費停車場,Cash,https://zh-cn.facebook.com/pages/%E6%97%BA%E8%A7%92%E8%BF%B7%E4%BD%A0%E7%9F%B3%E9%A0%AD%E7%81%AB%E9%8D%8B/121118437962115,https://www.google.com/maps/search/?api=1&query=%E6%97%BA%E8%A7%92%E8%BF%B7%E4%BD%A0%E7%9F%B3%E9%A0%AD%E7%81%AB%E9%8D%8B%20%E6%96%B0%E5%8C%97%E5%B8%82241%E4%B8%89%E9%87%8D%E5%8D%80%E6%AD%A3%E7%BE%A9%E5%8D%97%E8%B7%AF2-1%E8%99%9F,121.49805,25.06199,North,Active/Open,,,ChIJMfFqIRmpQjQRX_fa2gCh7jg,,【旺角迷你石頭火鍋】。新北市三重區。特色店家。日式料理。中價位餐廳。主打涮涮鍋與食頭，空間呈現在地庶民風味風格，適合家庭聚餐，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['適合家庭聚餐', '在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': True}",0.5811,26.23,【旺角迷你石頭火鍋】。新北市三重區。特色店家。日式料理。中價位餐廳。主打涮涮鍋與食頭，空間呈現在地庶民風味風格，適合家庭聚餐，在地庶民風味。
C3_376430000A_000327,郭鵝肉海產店,2016海客之都認證餐廳推薦菜色：鮮魚米粉鍋、招牌客家土鵝肉、水煮牛資料來源: 桃園客家事務局出版《海客之都》 自小在漁村長大的郭老闆，由於父執輩都是討海人，耳濡目染下習得一身挑選漁獲的好眼力。加上新屋地區以鵝肉盛名，讓那年剛退伍的他，一心想往餐飲業摸索，轉眼間已經過了27個年頭。而郭鵝肉海產店也在他與老闆娘的虔心帶領下，成為新屋地區必吃的老店之一，許多公司聚會、家庭聚餐，或是婚宴都在此留下美好的足跡。 新鮮道地的創意美食如同店名一般，鵝肉和海產是最大的特色與招牌菜色。老闆娘表示，店裡最受歡迎的是永安漁港現撈魚，會推薦清蒸或是乾煎，其中以客式清蒸魚最為津津樂道，無論是哪一種魚種，放入特調的蠔油、蔭樹子、薑絲，放入蒸籠蒸熟即可上桌，強調簡單的料理讓顧客品嘗到原汁原味的鮮甜口感。其他還有鮮魚米粉鍋、招牌鵝肉、水煮牛、阿嬤口味的客家朴菜筍干控肉、薑絲炒大腸、梅干扣肉等，都是店...,桃園市327新屋區永安村中山西路三段960號,886-3-4861612,,,$$$,161.0,桃園市,新屋區,10：00~14：00、17：00~20：00、週日10：00~20：00,20格,Cash,https://www.facebook.com/p/%E9%83%AD%E9%B5%9D%E8%82%89%E6%B5%B7%E7%94%A2-30%E5%B9%B4-%E5%89%B5%E5%A7%8B%E5%BA%97-100063820547777/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E9%83%AD%E9%B5%9D%E8%82%89%E6%B5%B7%E7%94%A2%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82327%E6%96%B0%E5%B1%8B%E5%8D%80%E6%B0%B8%E5%AE%89%E6%9D%91%E4%B8%AD%E5%B1%B1%E8%A5%BF%E8%B7%AF%E4%B8%89%E6%AE%B5960%E8%99%9F,121.0222,24.9879,North,Active/Open,3211.0,10.0,ChIJB-ItAPouaDQRaMemhg0exQY,,【郭鵝肉海產店】。桃園市新屋區。特色餐廳。中式台式。精緻高價。主打餐飲業與土鵝肉，空間呈現家庭聚餐風格，適合家庭聚餐，在地庶民風味。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['適合家庭聚餐', '在地庶民風味'], 'has_parking': True, 'price_level': '$$$', 'is_late_night': False}",0.5785,25.5,【郭鵝肉海產店】。桃園市新屋區。特色餐廳。中式台式。精緻高價。主打餐飲業與土鵝肉，空間呈現家庭聚餐風格，適合家庭聚餐，在地庶民風味。
C3_382000000A_208427,樂山莊,位於新店烏來風景區，店內推薦特色美食為大閘蟹、鱒魚、苦花與鱘龍魚等，另外也有供應土雞、山上的山產及野菜還有許多美味的料理。,新北市233烏來區福山里屯鹿71號(約14.5k處),"886-2-26616278,886226617168",,,$$,669.0,新北市,烏來區,11:00 - 17:00或18:00 營業到沒有客人,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/Levillacaviar/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E6%A8%82%E5%B1%B1%E8%8E%8A%20%E6%96%B0%E5%8C%97%E5%B8%82233%E7%83%8F%E4%BE%86%E5%8D%80%E7%A6%8F%E5%B1%B1%E9%87%8C%E5%B1%AF%E9%B9%BF71%E8%99%9F%28%E7%B4%8414.5k%E8%99%95%29,121.49248,24.79186,North,Active/Open,213.0,10.0,ChIJT_ul4I8OaDQRBZv6j30nZos,,【樂山莊】。新北市烏來區。特色餐廳。中價位餐廳。主打鱘龍魚與大閘蟹，空間呈現坐擁絕佳景觀風格，在地庶民風味，坐擁絕佳景觀。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '坐擁絕佳景觀'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5771,25.1,【樂山莊】。新北市烏來區。特色餐廳。中價位餐廳。主打鱘龍魚與大閘蟹，空間呈現坐擁絕佳景觀風格，在地庶民風味，坐擁絕佳景觀。
C3_395000000A_006531,宇牛肉湯,開幕至今雖營運只有幾年，但老闆的父親位於肉品市場上班，秉持著牛肉絕對新鮮口號進而吸引眾多每天必定前來品嚐的客人，店內所熬高湯是用牛大骨及店內秘方所特別製作的，甘醇爽口。另外有許多招牌菜，像是熱炒牛骨髓、蔥爆牛肉或是青椒炒牛肉，讓人忍不住食指大動，口水直流。推薦特色菜：熱炒牛骨髓(老闆推薦加牛肉)、頂級五花肉(10點前即售完),臺南市709安南區安中路一段968號,886-9-89207446,,,$$,2984.0,臺南市,安南區,週一~週日03:00–21:30，週二休息,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/yufreshbeefsoup/,https://www.google.com/maps/search/?api=1&query=%E5%AE%87%E7%89%9B%E8%82%89%E6%B9%AF%20%E8%87%BA%E5%8D%97%E5%B8%82709%E5%AE%89%E5%8D%97%E5%8D%80%E5%AE%89%E4%B8%AD%E8%B7%AF%E4%B8%80%E6%AE%B5968%E8%99%9F,120.19219,23.04509,South,Active/Open,693.0,10.0,ChIJMRCVCnOIbjQRls-bF2ubMc4,,【宇牛肉湯】。臺南市安南區。特色餐廳。中式台式。中價位餐廳。主打牛骨髓與肉品，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '簡潔用餐環境'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5763,24.88,【宇牛肉湯】。臺南市安南區。特色餐廳。中式台式。中價位餐廳。主打牛骨髓與肉品，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。
C3_376600000A_000294,荒廟 TEMPLE,是一間位於巷弄間的老屋酒吧與古著店，結合了90年代復古氛圍、獨立樂團音樂與特色調酒。這裡風格獨特、隨性卻不隨便，是熱愛古著、DJ現場演出及懷舊風格者的聚集地，營造出隱密性高的「壞份子聚集地」風格。,嘉義市西區中正路 681 號,886-9-0977-550130,,,$$,205.0,嘉義市,西區,,請參考周邊路邊停車格或收費停車場,Cash,https://www.instagram.com/temple_____bar/,https://www.google.com/maps/search/?api=1&query=%E8%8D%92%E5%BB%9F%20TEMPLE%20%E5%98%89%E7%BE%A9%E5%B8%82%E8%A5%BF%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF%20681%20%E8%99%9F,120.44261,23.47844,South,Active/Open,61.0,10.0,ChIJjz1RjC2UbjQRroRsioI72Pc,,【荒廟 TEMPLE】。嘉義市西區。質感餐酒館。中價位餐廳。主打隱密性與音樂，空間呈現微醺餐酒氣息風格，在地庶民風味，文青設計感空間。,質感餐酒館,"{'category': '質感餐酒館', 'scenario': ['在地庶民風味', '文青設計感空間'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5743,24.3,【荒廟 TEMPLE】。嘉義市西區。質感餐酒館。中價位餐廳。主打隱密性與音樂，空間呈現微醺餐酒氣息風格，在地庶民風味，文青設計感空間。
C3_376430000A_000551,大方蘭州拉麵館,推薦菜色：金牌三寶牛肉麵、大方牛肉拉麵傳承大陸師傅手藝 以正統麵食給顧客本店湯頭採牛骨及特殊醬料熬煮成獨特美味，無腥味的紅燒牛肉湯。麵條採現點現做的蘭州拉麵，現場製作、香Q有勁。店內刀削麵採山西作法，彎刀削麵、咬勁特好、又香又Q。製作麵的技術師承大陸師傅，以最正統的麵食給顧客享用。還有招牌的蘭州拉麵、及香蒜排骨拉麵，都是您不可錯過的美味料理！,桃園市330桃園區永安路389號之2,886-3-3314193,,,$$,211.0,桃園市,桃園區,11：00~21：00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/dafang193/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E6%96%B9%E8%98%AD%E5%B7%9E%E6%8B%89%E9%BA%B5%E9%A4%A8%20%E6%A1%83%E5%9C%92%E5%B8%82330%E6%A1%83%E5%9C%92%E5%8D%80%E6%B0%B8%E5%AE%89%E8%B7%AF389%E8%99%9F%E4%B9%8B2,121.29865,25.00132,North,Active/Open,,,ChIJi9V-tAcfaDQRSNJgp92h5ew,172.0,【大方蘭州拉麵館】。桃園市桃園區。特色餐廳。日式料理。中價位餐廳。主打牛肉麵與牛肉湯，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '簡潔用餐環境'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5727,23.88,【大方蘭州拉麵館】。桃園市桃園區。特色餐廳。日式料理。中價位餐廳。主打牛肉麵與牛肉湯，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。
