ID,Name,Description,Add,Tel,CoverImage,TagsStr,PriceLevel,AvgPrice,City,Town,ServiceTime,Parking,Payment,Website,GoogleMap,Px,Py,Region,Google_Status,Google_Reviews,Google_Photos,Place_ID,desc_len
C3_382000000A_206117,泰味廚房,提起板橋的平價泰國菜，位於民生路二段的泰味廚房可說是當地老饕們的最愛，南洋風情與巧思妙藝，在餐廳裡除了一般常見的泰國美食，還有難得一見的南洋料理，用餐、宴客都能嚐出主廚的用心。通常消費者耳熟能詳的泰國菜，以椒麻雞、月亮蝦餅、蝦醬空心菜、涼拌海鮮、咖哩飯…等菜色最常見到，由於泰國與滇、緬接鄰，飲食習慣接近，這類型菜色在滇緬餐館也都能發現。不過，泰味廚房的泰式料理則更有南洋風，酸、辣的配料搭得極好，其中椒麻雞、香蘭葉包雞、泰北辣拌豬肉、泰式炒河粉都是這裡的招牌菜，來此必點必嚐。,新北市220板橋區中山路二段42號,886-2-29622230,,,$,207,新北市,板橋區,"11:00~14:30,( 六、日 午餐延長至15:00 休息 )17:00~21:30",請參考周邊路邊停車格或收費停車場,Cash,https://f1250879.wixsite.com/andythai,https://www.google.com/maps/search/?api=1&query=%E6%B3%B0%E5%91%B3%E5%BB%9A%E6%88%BF%20%E6%96%B0%E5%8C%97%E5%B8%82220%E6%9D%BF%E6%A9%8B%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%BA%8C%E6%AE%B542%E8%99%9F,121.47304,25.01523,North,Active/Open,,,ChIJyQkboCapQjQRx2CeqkSfCGA,
C3_376500000A_000039,溪口古早味豬血湯,位在溪口鄉忠孝街上的溪口古早味豬血湯，是溪口鄉內傳承超過一甲子的懷舊美食，這個攤子原是由鄭芙蓉女士與丈夫一起經營，因為風味濃郁、用料豐富實在，所以即使原本只是在路旁以一台攤車經營，也歷經數十年成為溪口在地人日常生活中的好味道。<br/>為了讓這樣的好味道繼續傳遞，鄭芙蓉夫婦在退休前將攤子交棒給弟弟和弟媳經營，目前負責掌廚的弟媳吳瓊惠女士也維持往昔的方式，讓這屬於溪口古早味的小吃繼續滋養眾多饕客的味蕾。<br/>,嘉義縣溪口鄉忠孝街106號,886-5-2693007,,,$$,489,嘉義縣,溪口鄉,每日下午2點至6點，每週一公休,請參考周邊路邊停車格或收費停車場,Cash,https://fruitlovelife.com/post-f1111012/,https://www.google.com/maps/search/?api=1&query=%E6%BA%AA%E5%8F%A3%E5%8F%A4%E6%97%A9%E5%91%B3%E8%B1%AC%E8%A1%80%E6%B9%AF%20%E5%98%89%E7%BE%A9%E7%B8%A3%E6%BA%AA%E5%8F%A3%E9%84%89%E5%BF%A0%E5%AD%9D%E8%A1%97106%E8%99%9F,120.3974,23.60573,South,Active/Open,668,10,ChIJT_IXDme8bjQRv8-T2bMC7bY,
C3_376500000A_000086,民雄椪皮麵,豬皮與麵條的親密對話<br/><br/>民雄鄉「傳統碰皮麵」歷經四十多年寒暑，所謂「碰皮」的做法是傳承老闆父親年代，將豬皮油炸過以取代肉燥，爽口不油膩並多了香Ｑ彈牙的好口感。許老闆從配料到貢丸都堅持手工製作，手工貢丸鮮嫩多汁，將豬後腿肉精華包覆其中，沾上自製油蔥、醬油調配而成的滷汁，忍不住大口咬下！湯頭則以豬大骨燉煮，每滴濃郁的湯汁彷彿含著一整隻豬的精華！,嘉義縣民雄鄉民權路2之13號,886-5-2268455,,,$,136,嘉義縣,民雄鄉,早上06:00~晚上07:00每週一、二公休,請參考周邊路邊停車格或收費停車場,Cash,https://supertaste.tvbs.com.tw/food/349882,https://www.google.com/maps/search/?api=1&query=%E5%82%B3%E7%B5%B1%E7%A2%B0%E7%9A%AE%E9%BA%B5%EF%BC%88%E5%82%B3%E7%B5%B1%E6%A4%AA%E7%9A%AE%E9%BA%B5%EF%BC%89%20%E5%98%89%E7%BE%A9%E7%B8%A3%E6%B0%91%E9%9B%84%E9%84%89%E6%B0%91%E6%AC%8A%E8%B7%AF2-11%E8%99%9F,120.4307,23.55831,South,Active/Open,830,10,ChIJ2WlLp969bjQRJqZtQ_M4McA,
C3_395000000A_001060,阿輝炒鱔魚,鱔魚意麵是台南特有名產。大火快炒後鱔魚的清脆爽口，加上台南的名產--意麵，以特別製作的精中寬麵條，經油炸處理製成再搭配獨特酸甜配料，烈火轟炒，轉眼間熱騰騰鱔魚意麵挑人食慾。,臺南市704北區公園路864號,886-6-2824606,,,$$$,1644,臺南市,北區,週一~週日15:00~00:00,請參考周邊路邊停車格或收費停車場,Cash,https://lifeintainan.com/hsu-eelnoodles/,https://www.google.com/maps/search/?api=1&query=%E9%98%BF%E8%BC%9D%E7%82%92%E9%B1%94%E9%AD%9A%20%E8%87%BA%E5%8D%97%E5%B8%82704%E5%8C%97%E5%8D%80%E5%85%AC%E5%9C%92%E8%B7%AF864%E8%99%9F,120.21259,23.01395,South,,,,ChIJr52tQGF2bjQR6s6o9VFFRsE,
C3_387000000A_004058,串串-串燒 kusu kusu-kushi yaki,不一定合您口味 卻絕對忠於原味 別人有的大都沒賣 我們賣的別人少有 若有雷同 定也不盡相同 串串平價日式串燒、居酒屋 日式原味 / 屋台價位。(資料來自 串串-串燒 官網),臺中市420豐原區源豐路67號,886-4-25269528,,,$,113,臺中市,豐原區,週二 - 週四: 17:00 - 23:00 週五 - 週六: 17:00 - 0:00 週日: 17:00 - 23:00,請參考周邊路邊停車格或收費停車場,Cash,http://www.facebook.com/kusukusukushiyaki,https://www.google.com/maps/search/?api=1&query=%E4%B8%B2%E4%B8%B2-%E4%B8%B2%E7%87%92%20kusu%20kusu-kushi%20yaki%20%E8%87%BA%E4%B8%AD%E5%B8%82420%E8%B1%90%E5%8E%9F%E5%8D%80%E6%BA%90%E8%B1%90%E8%B7%AF67%E8%99%9F,120.71591,24.25277,Central,Active/Open,645,10,ChIJNSDZuwYaaTQRI6aKrmy2s9o,
C3_395000000A_002029,石家正阿美綠豆湯 西門店,這間充滿溫情的家庭經營小店，便是府城最早建立品牌的「阿美綠豆湯」。自民國五十四年創業以來，憑藉著傳承數十年的傳統甜湯聞名全台。這裡的綠豆湯與眾不同，濃郁香醇的湯頭搭配「久煮不爛、帶殼且入味」的綠豆，入口即化卻仍具層次。最令人驚艷的是加入自家製作、Ｑ彈有勁的番薯粉角**，與香甜綠豆交織出豐富的咬勁。在炎炎夏日來上一碗，不僅消暑解熱，更能品嚐到最純粹的職人堅持。,臺南市中西區西門路二段395號,886-6-2221851,,,$$,410,臺南市,北區,週二~週日09:30–21:30，週一休息,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/pages/%E7%9F%B3%E5%AE%B6%E6%AD%A3%E9%98%BF%E7%BE%8E%E7%B6%A0%E8%B1%86%E6%B9%AF/209439165762052,https://www.google.com/maps/search/?api=1&query=%E7%9F%B3%E5%AE%B6%E6%AD%A3%E9%98%BF%E7%BE%8E%E7%B6%A0%E8%B1%86%E6%B9%AF%20%E8%87%BA%E5%8D%97%E5%B8%82704%E5%8C%97%E5%8D%80%E8%A5%BF%E9%96%80%E8%B7%AF%E4%B8%89%E6%AE%B564%E8%99%9F,120.20234,23.00089,South,Active/Open,902,10,ChIJXfrCYmB2bjQRrUGnIA2ErbE,
C3_376490000A_000820,巧蕃古早味粉圓,古坑私宅咖啡配炒糖香粉圓台洋新派結合，古樸裝潢的店家將自宅烘焙咖啡加入粉圓當中，讓甜湯有了創意吃法，不僅吃得到軟透琥珀色粉圓，更可以品嚐糖香與咖啡的迷人香氣，或加牛奶變成香醇粉圓拿鐵！,古坑鄉永光村光興路(加油站旁),886-5-5828117,,,$$$,2204,雲林縣,古坑鄉,09:00-19:00,請參考周邊路邊停車格或收費停車場,Cash,https://niniandblue.com/blog/post/chiao-fan,https://www.google.com/maps/search/?api=1&query=%E5%B7%A7%E8%95%83%E5%8F%A4%E6%97%A9%E5%91%B3%E7%B2%89%E5%9C%93%20%E5%8F%A4%E5%9D%91%E9%84%89%E6%B0%B8%E5%85%89%E6%9D%91%E5%85%89%E8%88%88%E8%B7%AF%28%E5%8A%A0%E6%B2%B9%E7%AB%99%E6%97%81%29,120.5493,23.62711,Central,Active/Open,268,10,ChIJq6qqqh_HbjQRqHWcZp1uqlo,
C3_376540000A_000400,大巴六九景觀餐廳,大巴六九（Tamalakau）是卑南族語勇士的意思，位於台東縣卑南鄉海拔600公尺高處的「大巴六九藥用植物園區」，擁有三甲多的山林地，包括有一甲多的藥用植物區/野菜區種植上百種生機蔬果及藥草，以及擁有絕美視野的「大巴六九景觀餐廳」。佇立在園區內的觀景平台，可將遼闊的美景收進眼底，從腳下展開的花草綠樹到的遠方台東市平原、太平洋海岸，遼闊的視野讓人得以很快的放鬆下來，彷彿身至於世外桃源，深深吸一口氣，緩緩地讓身體與大地連結，找到心靈的平靜。「大巴六九景觀餐廳」以自種的蔬菜為主，讓客人自行取菜、汆燙，另提供多款養身熱湯如雷公茶飲雞湯、五行湯等，還有月桂葉蒸飯、水果、甜湯等。竭誠歡迎大家上山來享用乾淨、自然、健康、美味的餐飲，同時欣賞台東的美景，滋養您的身心。「大巴六九藥景觀餐廳」採預約制，除用餐時間，其他時間不開放參觀，敬請見諒。,臺東縣954卑南鄉泰安村19鄰543-8號,886-8-9380341,,,$,177,臺東縣,卑南鄉,星期一休息星期二休息星期三休息星期四休息星期五17:30–20:30星期六17:30–20:30星期日17:30–20:30,請參考周邊路邊停車格或收費停車場,Cash,http://da869.weebly.com/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E5%B7%B4%E5%85%AD%E4%B9%9D%E6%99%AF%E8%A7%80%E9%A4%90%E5%BB%B3%20%E8%87%BA%E6%9D%B1%E7%B8%A3954%E5%8D%91%E5%8D%97%E9%84%89%E6%B3%B0%E5%AE%89%E6%9D%9119%E9%84%B0543-8%E8%99%9F,121.0499,22.80826,East,Active/Open,,,ChIJHxOgsMuwbzQRNBlk38IhLTk,
C3_395000000A_001077,台南小南碗粿,小南的碗粿像布丁一樣很有彈性，搖起來會晃動，內容料好又實在，醬料也不會太鹹，浮水虱目魚粳也很美味，粳肉比一般店家做的還要Q軟，店面雖小，但整理得乾淨整潔，前陳總統時還曾被邀請參加國宴，目前沒做批發，但有宅配服務。,臺南市700中西區府前路二段140號,886-6-2243136,,,$$$,2072,臺南市,中西區,週一~週日09:30–16:00，週三休息,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/tainanshiaunanwanguo/,https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E5%8D%97%E5%B0%8F%E5%8D%97%E7%A2%97%E7%B2%BF%20%E8%87%BA%E5%8D%97%E5%B8%82700%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%BA%9C%E5%89%8D%E8%B7%AF%E4%BA%8C%E6%AE%B5140%E8%99%9F,120.19453,22.99129,South,,,,ChIJjxYRvXp2bjQRMYkw9M4MhhA,
C3_376430000A_000112,八方園客家餐館,坐落於蓊鬱綠意中的「八方園」，是一間由復古三合院老房子打造而成的休閒餐廳，更被譽為桃園地區首屈一指的客家菜料理達人。在這裡，您可以在古色古香的庭院或戶外用餐區，品嚐道地且令人聞香下馬的經典客家菜，更有無限供應的懷舊番薯飯。飽餐後，移步至景觀平台，伴隨草香啜飲一杯濃茶或咖啡，在懷舊的建築氛圍中享受悠閒的午後時光，宛如置身美食的人間仙境。,桃園市326楊梅區校前路580號,886-3-4784735,,,$,259,桃園市,楊梅區,平日11:00~14:00、16:30~20:30。假日11:00~14:30、16:30~20:30。週一公休,附停車場,Cash,https://www.facebook.com/bafung8,https://www.google.com/maps/search/?api=1&query=%E5%85%AB%E6%96%B9%E5%9C%92%E5%AE%A2%E5%AE%B6%E9%A4%90%E9%A4%A8%20%E6%A1%83%E5%9C%92%E5%B8%82326%E6%A5%8A%E6%A2%85%E5%8D%80%E6%A0%A1%E5%89%8D%E8%B7%AF580%E8%99%9F,121.14673,24.89442,North,Active/Open,,,ChIJ27u5SkA7aDQRNZ-Rs8hmPuY,
C3_A15010100H_000210,翔記餐廳,翔記老闆林義森來綠島經營已有16年之久，從處理鹿肉開始做起，人稱「鹿肉林」，對研發菜餚頗為在行，具備外燴辦桌的本領。手工拉麵是一大特色，不添加色素與防腐劑， 客人可以看到手工製麵的過程。,臺東縣951綠島鄉南寮村191-1號,886-8-9672021,,,$$$,1753,臺東縣,綠島鄉,無,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/p/%E7%B6%A0%E5%B3%B6%E7%BF%94%E8%A8%98-100063836811264/,https://www.google.com/maps/search/?api=1&query=%E7%BF%94%E8%A8%98%E9%A4%90%E5%BB%B3%20%E8%87%BA%E6%9D%B1%E7%B8%A3951%E7%B6%A0%E5%B3%B6%E9%84%89%E5%8D%97%E5%AF%AE%E6%9D%91191-1%E8%99%9F,121.47159,22.66482,East,Active/Open,236,10,ChIJnQR92wuNbzQRtaxcKwFxY9E,
C3_382000000A_208427,樂山莊,位於新店烏來風景區，店內推薦特色美食為大閘蟹、鱒魚、苦花與鱘龍魚等，另外也有供應土雞、山上的山產及野菜還有許多美味的料理。,新北市233烏來區福山里屯鹿71號(約14.5k處),"886-2-26616278,886226617168",,,$$,669,新北市,烏來區,11:00 - 17:00或18:00 營業到沒有客人,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/Levillacaviar/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E6%A8%82%E5%B1%B1%E8%8E%8A%20%E6%96%B0%E5%8C%97%E5%B8%82233%E7%83%8F%E4%BE%86%E5%8D%80%E7%A6%8F%E5%B1%B1%E9%87%8C%E5%B1%AF%E9%B9%BF71%E8%99%9F%28%E7%B4%8414.5k%E8%99%95%29,121.49248,24.79186,North,Active/Open,213,10,ChIJT_ul4I8OaDQRBZv6j30nZos,
C3_382000000A_206113,旺角迷你石頭火鍋,人氣強強滾的旺角食頭火鍋，是三重火鍋界的指標名店之一，沒有事先定位就很難吃到的盛況更是每天上演，在門外排上一、兩個小時也是常有的事，即使是夏天，旺角食頭火鍋依然天天爆滿，因此店家在幾年前從原本的舊址移至現在天台戲院對面的店面。相較於隨處可見的日式涮涮鍋，石頭火鍋的特色是在加入高湯前多了「炒」的動作，也稱作「炒肉式起鍋」，將肉片加入一碟由多種配料製成的炒料，包括洋蔥、蒜頭及麻油等先進行爆香，條味的黃金比例正是美味的來源，炒的時後服務人員細心地立起鍋圍，濃濃的香味竄鼻，快炒至月5分熟後撈起再放入高湯中煮，這道多出來的手續便是傳統石頭火鍋的特色，也是迷人之處。,新北市241三重區正義南路2-1號,886-2-29747815,,,$$$,1037,新北市,三重區,11:30 ~ 23:30 (過年休除夕~初二),請參考周邊路邊停車格或收費停車場,Cash,https://zh-cn.facebook.com/pages/%E6%97%BA%E8%A7%92%E8%BF%B7%E4%BD%A0%E7%9F%B3%E9%A0%AD%E7%81%AB%E9%8D%8B/121118437962115,https://www.google.com/maps/search/?api=1&query=%E6%97%BA%E8%A7%92%E8%BF%B7%E4%BD%A0%E7%9F%B3%E9%A0%AD%E7%81%AB%E9%8D%8B%20%E6%96%B0%E5%8C%97%E5%B8%82241%E4%B8%89%E9%87%8D%E5%8D%80%E6%AD%A3%E7%BE%A9%E5%8D%97%E8%B7%AF2-1%E8%99%9F,121.49805,25.06199,North,Active/Open,,,ChIJMfFqIRmpQjQRX_fa2gCh7jg,
C3_376580000A_000086,阿富魯肉飯,阿富魯肉飯位於城隍廟口附近，魯肉飯的魯肉經過老闆精心的煮法，聞起來格外的香，且魯肉肥瘦剛好，入口即化，讓人忍不住多吃幾碗，配上一碗貢丸湯更是一大享受。,新竹市北區中山路75號,886-3-5254305,,,$,279,新竹市,北區,一~日11:00~2:00,請參考周邊路邊停車格或收費停車場,Cash,https://sunnypoen101.pixnet.net/blog/posts/10349264216,https://www.google.com/maps/search/?api=1&query=%E9%98%BF%E5%AF%8C%E9%AD%AF%E8%82%89%E9%A3%AF%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF75%E8%99%9F,120.96565,24.80456,North,Active/Open,712,10,ChIJDZA-GsA1aDQRoRLAeoxdAVM,
C3_376580000A_000013,漁香甜不辣,本店販賣魚餅、魚條、魚棗、魚丸。魚餅是由新鮮魚漿加入新鮮洋蔥製作。魚條則是以豬肉加少許胡椒提味。魚棗是以魚漿加入大量雞蛋打發而成的。魚丸則是最古老最傳統的製作方式加入芹菜與油蔥酥，本店每一種食材都是每天新鮮製作。,新竹市北區中央路77號,886-3-5238843,,,$,333,新竹市,北區,一~日10:00~21:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/YuHsiang.Hsinchu/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E6%BC%81%E9%A6%99%E7%94%9C%E4%B8%8D%E8%BE%A3%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E5%A4%AE%E8%B7%AF77%E8%99%9F,120.968263,24.805442,North,Active/Open,546,10,ChIJ_R-zr8E1aDQRAp0aqUw66sg,
C3_376580000A_000035,榮記客家湯圓-武昌店,從一間僅有 3 至 4 坪的小店起家，這間簡樸餐廳的誕生，源於老闆娘身為客家人，想在新竹品嚐一口「道地家鄉味」的純粹初心。店內主打各式客家在地料理，從暖心的湯品、紮實的麵食到精緻肉類料理應有盡有，其中最具代表性的莫過於那碗承載夢想的客家湯圓。隨著口碑遠播，為了讓老饕們免去市區停車之苦，更在南大路開設分店，持續將這份道地的客家美食發揚光大。,新竹市東區武昌街64號,886-3-5238238,,,$,303,新竹市,東區,一~日8:00~22:00,請參考周邊路邊停車格或收費停車場,Cash,https://vivawei.tw/rongji-tang-yuan-2025/,https://www.google.com/maps/search/?api=1&query=%E6%A6%AE%E8%A8%98%E5%AE%A2%E5%AE%B6%E6%B9%AF%E5%9C%93-%E6%AD%A6%E6%98%8C%E5%BA%97%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E6%AD%A6%E6%98%8C%E8%A1%9764%E8%99%9F,120.96786,24.80219,North,Active/Open,3987,10,ChIJ0ajpYOo1aDQRFvj0fx5fkgI,
C3_371020000A_000359,成功鍋貼館,創立於1963年的成功鍋貼，由第一代陳允南老師傅創立，現在已傳到第二代了，店內以香噴噴的蛋汁鍋貼最為超人氣，皮Ｑ餡豐富，起鍋前淋下蛋汁，一口咬下，吃出手工麵皮的層次與彈性，加上熟透的內餡，汁鮮甜入口，雖是燙了舌頭亦是義無反顧地吞下。館內除了招牌鍋貼外，還有許多融合山東口味的大菜，也是食客不可錯過的，鮮嫩味美、份量十足，可謂道道好滋味；真是好吃到沒話說呢！,金門縣金湖鎮成功村99號之4,886-82-333979,,,$$,849,金門縣,金湖鎮,11:00 ~ 19:30,請參考周邊路邊停車格或收費停車場,Cash,https://m.facebook.com/%E6%88%90%E5%8A%9F%E9%8D%8B%E8%B2%BC-898277226859643/,https://www.google.com/maps/search/?api=1&query=%E6%88%90%E5%8A%9F%E9%8D%8B%E8%B2%BC%E9%A4%A8%20%E9%87%91%E9%96%80%E7%B8%A3%E9%87%91%E6%B9%96%E9%8E%AE%E6%88%90%E5%8A%9F%E6%9D%9199%E8%99%9F%E4%B9%8B4,118.39004,24.43944,Islands,Active/Open,1579,10,ChIJJbaHfX6jFDQRzIT3eSGSi6Q,
C3_376550000A_000227,紐約客牛排館,歡迎您蒞臨紐約客牛排館，在花蓮市區鬧中取靜的環境中，享用我們精心為您準備的精緻美食，我們堅持採用上等牛、羊肉及在地新鮮蔬果，搭配特調醬汁展現出牛排的美味，更以平實的價格嘉惠回報老主顧的愛護，走一趟紐約客，你一定能感受到我們的用心與堅持，紐約客期待您的蒞臨。紐約客牛排館餐點下載:(1) 紐約客牛排系列菜單.pdf (2) 紐約客牛排系列菜單.doc特殊節日菜單到場或來電洽詢(父親節、母親節、情人節、聖誕節、春節)提供專屬兩大停車空間地址:花蓮市林森路122號garminGPS:N23 58.644 E121 35.974電話:03-8360928,花蓮縣花蓮市林森路122號,886-3-8360928,,,,,花蓮縣,花蓮市,早上11:00～晚上21:00有下午茶,有兩個停車場,Cash,https://newyorkersteak.com/,https://www.google.com/maps/search/?api=1&query=%E7%B4%90%E7%B4%84%E5%AE%A2%E7%89%9B%E6%8E%92%E9%A4%A8%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%9E%97%E6%A3%AE%E8%B7%AF122%E8%99%9F,121.59958,23.9776,East,,,,ChIJbdsTAZafaDQRuHp0f2i5-zA,
C3_376560000A_000720,多那之咖啡蛋糕烘焙-澎湖馬公,多那之第一間蛋糕烘焙門市創立於1989年，坐落於北高雄的左營:有鑒於市場的趨勢變化，從傳統轉型現代化的經營，於2006年10月轉新形態復合式咖啡，以穩健紮實的腳步陸續展店，至今已有40幾間門市遍及北中南、台東、澎湖等地區，並陸續開放加盟中...,880 澎湖縣馬公市中正路12號,886-6-9277009,,,$$,795,澎湖縣,馬公市,07:00-23:30,請參考周邊路邊停車格或收費停車場,Cash,https://donutes.com.tw/,https://www.google.com/maps/search/?api=1&query=%E5%A4%9A%E9%82%A3%E4%B9%8B%E5%92%96%E5%95%A1%E8%9B%8B%E7%B3%95%E7%83%98%E7%84%99-%E6%BE%8E%E6%B9%96%E9%A6%AC%E5%85%AC%20880%20%E6%BE%8E%E6%B9%96%E7%B8%A3%E9%A6%AC%E5%85%AC%E5%B8%82%E4%B8%AD%E6%AD%A3%E8%B7%AF12%E8%99%9F,119.56537,23.56483,Islands,Active/Open,328,10,ChIJ-9y604xabDQRScBNv-jRGcA,
C3_371020000A_000375,金門牛家莊,店名叫「牛家莊」，牛肉料理自是非凡！年輕老闆喜歡創新，當金門有名的油條遇到牛肉時，樸實又嚼勁，幻化出美妙的滋味。老闆堅持以金門牛肉烹製美食佳餚；店內料理物超所值，前往用餐的顧客每回都能有不同的驚豔享受，本店亦是部落客們推薦平民牛肉餐的熱門餐館！招牌牛肉麵、各式牛料理、合菜,金門縣金城鎮民族路318弄5號,886-82-320099,,,$$$,2812,金門縣,金城鎮,10:00-14:30 ; 17:00-21:30,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/%E9%87%91%E9%96%80%E7%89%9B%E5%AE%B6%E8%8E%8A-149912848384537/,https://www.google.com/maps/search/?api=1&query=%E9%87%91%E9%96%80%E7%89%9B%E5%AE%B6%E8%8E%8A%20%E9%87%91%E9%96%80%E7%B8%A3%E9%87%91%E5%9F%8E%E9%8E%AE%E6%B0%91%E6%97%8F%E8%B7%AF318%E5%BC%845%E8%99%9F,118.31413,24.4309,Islands,Active/Open,2434,10,ChIJi99JVWyiFDQRyCKXTwLYupg,
C3_376550000A_000384,甜在心糖水舖,古法製作傳統甜品，採用林鳳營鮮奶，主打健康、衛生，喝到全新的感受。,花蓮縣花蓮市中山路414號,886-3-8350488,,,$,217,花蓮縣,花蓮市,09:00~00:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/SweetHeartDessertsonly/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E7%94%9C%E5%9C%A8%E5%BF%83%E7%B3%96%E6%B0%B4%E8%88%96%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%AD%E5%B1%B1%E8%B7%AF414%E8%99%9F,121.60294,23.98551,East,Active/Open,197,10,ChIJEx5hZVSeaDQRAlAQnXDL_pE,
C3_A15010100H_000016,噶瑪蘭海產店,沒有固定菜單，菜單依照時節隨時更新，主要客群來自附近居民及固定客戶，業者也和附近民宿配合，接待海天、118、沙漠風情、來去海邊等民宿的住房遊客。主要菜色為海鮮料理及噶瑪蘭風味料理，餐廳本身還有供簡易之餐飲服務，可容納約90~120人，這是一間原住民風格濃厚的餐廳。,花蓮縣977豐濱鄉新社村42號,886-3-8711339,,,$,247,花蓮縣,豐濱鄉,11:00 - 14:00、17:00 - 19:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/share/1BxL36M9oE/,https://www.google.com/maps/search/?api=1&query=%E5%99%B6%E7%91%AA%E8%98%AD%E6%B5%B7%E7%94%A2%E5%BA%97%20%E8%8A%B1%E8%93%AE%E7%B8%A3977%E8%B1%90%E6%BF%B1%E9%84%89%E6%96%B0%E7%A4%BE%E6%9D%9142%E8%99%9F,121.53779,23.65318,East,Active/Open,2244,10,ChIJF0kjfABTbzQRX4qPElReULU,
C3_376550000A_000110,莎莉經典美食餐廳,莎莉經典美食是一家歐式風味的餐廳，以義大利麵為主推餐飲，另備有旗艦級排餐，主廚的廚藝定能使您吮指回味，同時獲得味蕾、嗅感、視覺等三大幸福滿足。莎莉經典美食是位於建國路上的一幢三樓式明亮建築，門口兩棵來自非洲的紅露刺兜樹極為顯眼，每天45度角的陽光從大片的落地櫥窗斜照進來，映照從咖啡杯裡氤氳而起的濃濃咖啡香，在東部的太平洋海岸，您就是在享受『莎莉經典美食所提供的陽光、咖啡、海洋、義大利風』的幸福氛圍。本餐廳一樓可容納30人同時用餐，二樓餐區則可容納66人，亦附有包廂，並提供免費停車場和無線上網服務。本餐廳二樓採光明亮、寬敞舒適，最適合「機關、社團、公司、學校老師和同學舉辦聚餐活動』。我們也提供外燴的服務，我們承辦過開幕酒會；在花蓮，莎莉經典美食的歐式菜餚、西式糕點等各項服務品質，深受各界好評，所以『西式餐會找莎莉，享受美食最道地』，歡迎您多多利用。,花蓮縣花蓮市建國路105號,886-3-8323405,,,$,205,花蓮縣,花蓮市,07:30am~09:30pm,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/sSarlees/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E8%8E%8E%E8%8E%89%E7%B6%93%E5%85%B8%E7%BE%8E%E9%A3%9F%E9%A4%90%E5%BB%B3%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%BB%BA%E5%9C%8B%E8%B7%AF105%E8%99%9F,121.6027,23.98349,East,Active/Open,,,ChIJGY5m37ifaDQRY8BWLS0J2_w,
C3_A15010100H_001065,項鍊海岸工作室,項鍊海岸工作室以自然與人文藝術建構而成餐飲藝術的環境空間使來訪的客人能體會自然生態環境給予的感動令本工作室建築設計理念以水泥雕塑手作木作及編織藝術以自然環境為基本元素構成,花蓮縣977豐濱鄉石梯坪53-1號,886-9-16547580,,,$$,506,花蓮縣,豐濱鄉,週一~週三 10:00 - 17:00週五~週六 10:00 - 19:00週日 10:00 - 16:30,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/cacagauwen,https://www.google.com/maps/search/?api=1&query=%E9%A0%85%E9%8D%8A%E6%B5%B7%E5%B2%B8%E5%B7%A5%E4%BD%9C%E5%AE%A4%20%E8%8A%B1%E8%93%AE%E7%B8%A3977%E8%B1%90%E6%BF%B1%E9%84%89%E7%9F%B3%E6%A2%AF%E5%9D%AA53-1%E8%99%9F,121.50876,23.48046,East,Active/Open,1281,10,ChIJFSix15BQbzQRXMtmsbwXLgA,
